query,candidate_doi,label,candidate_year,candidate_title,crossref_score,true_doi,candidate_rank,candidate_author,query_author,title_similarity,title_token_set_similarity,query_year,year_difference,first_author_similarity
Allocating Information Richard Holden 2022,10.1257/rct.9109-1.0,0,2022.0,Friends Don't Lie: Allocating Jobs via Peer Information,22.42899,10.2139/ssrn.4056799,5,Mark Walsh,,59.79381443298969,68.75,2022.0,0.0,15.384615384615385
Allocating Information Richard Holden 2022,10.2307/j.ctvg8p50m.8,0,1996.0,RICHARD STRAUSS:,21.952026,10.2139/ssrn.4056799,6,RAYMOND HOLDEN,,10.344827586206895,10.34482758620689,2022.0,26.0,0.0
Allocating Information Richard Holden 2022,10.2307/j.ctvg8p50m.6,0,1996.0,RICHARD STRAUSS:,21.91789,10.2139/ssrn.4056799,7,RAYMOND HOLDEN,,10.344827586206895,10.34482758620689,2022.0,26.0,0.0
Allocating Information Richard Holden 2022,10.1093/ww/9780199540884.013.u170247,0,2007.0,"Webb, Lt-Gen. Sir Richard (James Holden), (21 Dec. 1919–24 Jan. 1990)",21.781599,10.2139/ssrn.4056799,8,,,41.44144144144144,41.44144144144144,2022.0,15.0,100.0
Allocating Information Richard Holden 2022,10.2307/j.ctvg8p316.5,0,1996.0,RICHARD STRAUSS’ PERFORMING VERSION OF IDOMENEO,21.667587,10.2139/ssrn.4056799,9,RAYMOND HOLDEN,,13.48314606741573,13.483146067415731,2022.0,26.0,0.0
Allocating Information Richard Holden 2022,10.1093/ww/9780199540884.013.u293996,0,2020.0,"Holden, Richard John, (born 11 March 1985), MP (C) North West Durham, since 2019",21.57242,10.2139/ssrn.4056799,10,,,39.34426229508197,42.622950819672134,2022.0,2.0,100.0
The Artificial Pancreas: Coming to an OR Near Jonathan P. Wanderer 2019,10.1213/ane.0000000000004162,1,2019.0,The Artificial Pancreas: Coming to an OR Near You?,48.02386,10.1213/ane.0000000000004162,1,Jonathan P. Wanderer,,76.03305785123968,94.73684210526315,2019.0,0.0,26.086956521739136
The Artificial Pancreas: Coming to an OR Near Jonathan P. Wanderer 2019,10.1016/s2213-8587(15)00369-1,0,2015.0,Is the artificial pancreas coming to a home near you?,28.896694,10.1213/ane.0000000000004162,2,Laurent Legault,,58.06451612903225,59.67741935483871,2019.0,4.0,22.22222222222222
The Artificial Pancreas: Coming to an OR Near Jonathan P. Wanderer 2019,10.1016/b978-0-12-815655-1.00019-3,0,2019.0,Multiple-signal artificial pancreas systems,26.524261,10.1213/ane.0000000000004162,3,Stephen D. Patek,,35.08771929824561,35.08771929824562,2019.0,0.0,21.052631578947366
The Artificial Pancreas: Coming to an OR Near Jonathan P. Wanderer 2019,10.1016/c2017-0-02120-1,0,2019.0,The Artificial Pancreas,25.62838,10.1213/ane.0000000000004162,4,,,48.93617021276596,75.67567567567568,2019.0,0.0,100.0
The Artificial Pancreas: Coming to an OR Near Jonathan P. Wanderer 2019,10.1016/b978-0-12-815655-1.00018-1,0,2019.0,Strategies to mitigate hypoglycaemia in the artificial pancreas,25.542038,10.1213/ane.0000000000004162,5,Jorge Bondia,,49.25373134328358,49.25373134328358,2019.0,0.0,26.66666666666667
The Artificial Pancreas: Coming to an OR Near Jonathan P. Wanderer 2019,10.1016/b978-0-12-815655-1.00014-4,0,2019.0,Use of intraperitoneal insulin delivery for artificial pancreas,24.96424,10.1213/ane.0000000000004162,6,Eric Renard,,44.776119402985074,44.776119402985074,2019.0,0.0,28.57142857142857
The Artificial Pancreas: Coming to an OR Near Jonathan P. Wanderer 2019,10.1093/oso/9780190908300.003.0034,0,2018.0,"We are Coming to Get You, Jonathan!",24.918573,10.1213/ane.0000000000004162,7,Abubakar Shekau,,47.16981132075472,50.943396226415096,2019.0,1.0,11.111111111111116
The Artificial Pancreas: Coming to an OR Near Jonathan P. Wanderer 2019,10.1016/b978-0-12-815655-1.00003-x,0,2019.0,Copyright,24.851526,10.1213/ane.0000000000004162,8,,,15.000000000000002,15.0,2019.0,0.0,100.0
The Artificial Pancreas: Coming to an OR Near Jonathan P. Wanderer 2019,10.1016/b978-0-12-815655-1.00004-1,0,2019.0,Dedication,24.827656,10.1213/ane.0000000000004162,9,,,14.814814814814813,14.81481481481481,2019.0,0.0,100.0
The Artificial Pancreas: Coming to an OR Near Jonathan P. Wanderer 2019,10.1016/b978-0-12-815655-1.00020-x,0,2019.0,Artificial pancreas in pediatrics,24.58944,10.1213/ane.0000000000004162,10,Gregory P. Forlenza,,50.0,50.0,2019.0,0.0,18.181818181818176
Synchronous Hepatoblastoma and Neuroblastoma in Chinese Infants Bo Shao 2023,10.1080/15513815.2023.2186696,1,2023.0,Synchronous Hepatoblastoma and Neuroblastoma in Two Chinese Infants,45.989628,10.1080/15513815.2023.2186696,1,Bo Shao,,88.11188811188812,96.92307692307692,2023.0,0.0,19.999999999999996
Synchronous Hepatoblastoma and Neuroblastoma in Chinese Infants Bo Shao 2023,10.2350/14-11-1573-cr.1,0,2016.0,"Synchronous Hepatoblastoma, Neuroblastoma, and Cutaneous Capillary Hemangiomas: A Case Report",26.097708,10.1080/15513815.2023.2186696,2,Michael G. Ozawa,,63.90532544378698,63.905325443786985,2023.0,7.0,10.526315789473683
Synchronous Hepatoblastoma and Neuroblastoma in Chinese Infants Bo Shao 2023,10.23919/ccc58697.2023.10241086,0,2023.0,Speed Control of Permanent Magnet Synchronous Motor Based on Improved FO[PI] Algorithm,23.69568,10.1080/15513815.2023.2186696,3,Shuai Shao,,44.44444444444444,44.44444444444444,2023.0,0.0,15.384615384615385
Synchronous Hepatoblastoma and Neuroblastoma in Chinese Infants Bo Shao 2023,10.1088/1674-1056/18/4/019,0,2009.0,Controlling chaos in permanent magnet synchronous motor based on finite-time stability theory,23.374996,10.1080/15513815.2023.2186696,4,Wei Du-Qu,,42.603550295857985,44.97041420118343,2023.0,14.0,0.0
Synchronous Hepatoblastoma and Neuroblastoma in Chinese Infants Bo Shao 2023,10.1088/1674-1056/18/3/047,0,2009.0,Acoustic elliptical cylindrical cloaks,23.288208,10.1080/15513815.2023.2186696,5,Ma Hua,,26.315789473684216,26.315789473684205,2023.0,14.0,22.22222222222222
Synchronous Hepatoblastoma and Neuroblastoma in Chinese Infants Bo Shao 2023,10.1088/0256-307x/21/5/036,0,2004.0,Stimulated Raman Scattering in Bi-temperature Vlasov Plasma,22.801537,10.1080/15513815.2023.2186696,6,Cai Hong-Bo,,38.51851851851852,38.51851851851852,2023.0,19.0,28.57142857142857
Synchronous Hepatoblastoma and Neuroblastoma in Chinese Infants Bo Shao 2023,10.1007/978-4-431-55876-7_62,0,2016.0,Hepatoblastoma,22.635698,10.1080/15513815.2023.2186696,7,Ken Hoshino,,31.11111111111111,100.0,2023.0,7.0,28.57142857142857
Synchronous Hepatoblastoma and Neuroblastoma in Chinese Infants Bo Shao 2023,10.1109/icems.2005.202547,0,2005.0,Implementation of DSP-based matrix converter-permanent magnetic synchronous motor closed-loop control system,22.56702,10.1080/15513815.2023.2186696,8,Ge Hongjuan,,39.13043478260869,39.130434782608695,2023.0,18.0,42.85714285714286
Synchronous Hepatoblastoma and Neuroblastoma in Chinese Infants Bo Shao 2023,10.3390/pr11051403,0,2023.0,Study on the Influence of Electron Beam Radiation Sterilization Method on Chinese Mural Pigment,22.424988,10.1080/15513815.2023.2186696,9,Min Luo,,44.44444444444444,45.23809523809524,2023.0,0.0,19.999999999999996
Synchronous Hepatoblastoma and Neuroblastoma in Chinese Infants Bo Shao 2023,10.1016/0022-3468(76)90157-3,0,1976.0,Cystathioninuria in neuroblastoma and hepatoblastoma,22.373016,10.1080/15513815.2023.2186696,10,H. Suzuki,,51.5625,60.9375,2023.0,47.0,0.0
"Presentation, politics, and The Marks/Regnerus articles Don Barrett 2012",10.1016/j.ssresearch.2012.08.010,1,2012.0,"Presentation, politics, and editing: The Marks/Regnerus articles",61.121056,10.1016/j.ssresearch.2012.08.010,1,Don Barrett,,80.88235294117648,92.43697478991596,2012.0,0.0,28.57142857142857
"Presentation, politics, and The Marks/Regnerus articles Don Barrett 2012",10.1016/j.ssresearch.2012.05.002,0,2012.0,Further comments on the papers by Marks and Regnerus,29.983608,10.1016/j.ssresearch.2012.08.010,2,Cynthia Osborne,,46.7741935483871,51.61290322580645,2012.0,0.0,33.333333333333336
"Presentation, politics, and The Marks/Regnerus articles Don Barrett 2012",10.3886/icpsr34392,0,2012.0,New Family Structures Study,24.313068,10.1016/j.ssresearch.2012.08.010,3,Mark Regnerus,,22.22222222222222,22.22222222222223,2012.0,0.0,25.0
"Presentation, politics, and The Marks/Regnerus articles Don Barrett 2012",10.51644/9781554580804-011,0,2006.0,Field Marks:,24.289127,10.1016/j.ssresearch.2012.08.010,4,,,16.666666666666664,16.66666666666667,2012.0,6.0,100.0
"Presentation, politics, and The Marks/Regnerus articles Don Barrett 2012",10.51644/9781554580804-016,0,2006.0,Field Marks (2):,24.107323,10.1016/j.ssresearch.2012.08.010,5,,,20.45454545454546,20.454545454545453,2012.0,6.0,100.0
"Presentation, politics, and The Marks/Regnerus articles Don Barrett 2012",10.1007/springerreference_59650,0,,Regnerus,23.122818,10.1016/j.ssresearch.2012.08.010,6,,,19.999999999999996,20.0,2012.0,,100.0
"Presentation, politics, and The Marks/Regnerus articles Don Barrett 2012",10.3886/icpsr34392.v1,0,2012.0,New Family Structures Study,22.979368,10.1016/j.ssresearch.2012.08.010,7,Mark Regnerus,,22.22222222222222,22.22222222222223,2012.0,0.0,25.0
"Presentation, politics, and The Marks/Regnerus articles Don Barrett 2012",10.1542/hpeds.2011-0018-2,0,2012.0,The Best Relevant Articles in Pediatric Hospital Medicine,22.565361,10.1016/j.ssresearch.2012.08.010,8,Joel S. Tieder,,38.759689922480625,41.86046511627907,2012.0,0.0,0.0
"Presentation, politics, and The Marks/Regnerus articles Don Barrett 2012",10.51644/9781554580804-019,0,2006.0,Buckling,22.194227,10.1016/j.ssresearch.2012.08.010,9,,,12.5,12.5,2012.0,6.0,100.0
"Presentation, politics, and The Marks/Regnerus articles Don Barrett 2012",10.51644/9781554580804-040,0,2006.0,Acknowledgements,22.194227,10.1016/j.ssresearch.2012.08.010,10,,,18.181818181818176,18.181818181818187,2012.0,6.0,100.0
Anisotropy force distributions in sheared soft-particle systems Jens Boberski 2014,10.1209/0295-5075/108/44002,1,2014.0,Anisotropy of force distributions in sheared soft-particle systems,70.457634,10.1209/0295-5075/108/44002,1,Jens Boberski,,85.13513513513513,97.67441860465117,2014.0,0.0,12.5
Anisotropy force distributions in sheared soft-particle systems Jens Boberski 2014,10.1103/physreve.88.064201,0,2013.0,Evolution of the force distributions in jammed packings of soft particles,35.06927,10.1209/0295-5075/108/44002,2,Jens Boberski,,59.354838709677416,60.526315789473685,2014.0,1.0,12.5
Anisotropy force distributions in sheared soft-particle systems Jens Boberski 2014,10.1063/1.4811983,0,2013.0,Evolution of the contact distribution in sheared 2D granular packings,28.104101,10.1209/0295-5075/108/44002,3,Jens Boberski,,49.006622516556284,56.95364238410596,2014.0,1.0,12.5
Anisotropy force distributions in sheared soft-particle systems Jens Boberski 2014,10.1007/978-3-642-39669-4_33,0,2013.0,Anisotropic Elasticity in Sheared Packings of Frictional Disks,27.718397,10.1209/0295-5075/108/44002,4,M. Reza Shaebani,,50.0,51.388888888888886,2014.0,1.0,21.052631578947366
Anisotropy force distributions in sheared soft-particle systems Jens Boberski 2014,10.1016/j.powtec.2011.02.018,0,2011.0,Drag force model corrections based on nonuniform particle distributions in multi-particle systems,26.130949,10.1209/0295-5075/108/44002,5,Xi Wang,,61.452513966480446,61.452513966480446,2014.0,3.0,40.0
Anisotropy force distributions in sheared soft-particle systems Jens Boberski 2014,10.1063/1.4811980,0,2013.0,"Shear strength, force distributions and friction mobilization in sheared packings composed of angular particles",26.018188,10.1209/0295-5075/108/44002,6,Emilien Azéma,,50.77720207253886,59.067357512953365,2014.0,1.0,23.529411764705888
Anisotropy force distributions in sheared soft-particle systems Jens Boberski 2014,10.1142/9789812701145_0004,0,2005.0,Single-Particle Inclusive Distributions,25.914413,10.1209/0295-5075/108/44002,7,,,44.628099173553714,44.62809917355372,2014.0,9.0,100.0
Anisotropy force distributions in sheared soft-particle systems Jens Boberski 2014,10.1021/acspolymersau.5c00061.s001,0,,Optofluidic Force Induction for Online Monitoring of Particle Size Distributions in Emulsion Polymerization Reactions,25.874008,10.1209/0295-5075/108/44002,8,,,39.19597989949749,40.20100502512563,2014.0,,100.0
Anisotropy force distributions in sheared soft-particle systems Jens Boberski 2014,10.1039/d0sm00913j,0,2022.0,Particle anisotropy tunes emergent behavior in active colloidal systems,25.709229,10.1209/0295-5075/108/44002,9,Shannon E. Moran,,41.83006535947712,45.751633986928105,2014.0,8.0,31.57894736842105
Anisotropy force distributions in sheared soft-particle systems Jens Boberski 2014,10.1007/s40571-016-0138-z,0,2017.0,The effect of microscopic friction and size distributions on conditional probability distributions in soft particle packings,25.09085,10.1209/0295-5075/108/44002,10,Kuniyasu Saitoh,,47.57281553398058,48.958333333333336,2014.0,3.0,22.22222222222222
Study on Development of GIS based Boundary Delimitation Support System Dong-Chul Lee 2012,10.5574/ksoe.2012.26.4.023,1,2012.0,Study on Development of GIS based Maritime Boundary Delimitation Support System,49.389442,10.5574/ksoe.2012.26.4.023,1,Dong-Chul Lee,,85.71428571428572,93.95973154362416,2012.0,0.0,12.5
Study on Development of GIS based Boundary Delimitation Support System Dong-Chul Lee 2012,10.1109/vppc.2012.6422796,0,2012.0,The trend of next-generation ITS communication system development,33.181335,10.5574/ksoe.2012.26.4.023,2,Han-Gyun Jung,,49.350649350649356,51.94805194805195,2012.0,0.0,25.0
Study on Development of GIS based Boundary Delimitation Support System Dong-Chul Lee 2012,10.22617/wps178944-2,0,2017.0,GIS-Based Decision Support System for Renewable Energy Development: An Indonesian Case Study,33.10581,10.5574/ksoe.2012.26.4.023,3,,,60.773480662983424,62.98342541436464,2012.0,5.0,100.0
Study on Development of GIS based Boundary Delimitation Support System Dong-Chul Lee 2012,10.4491/ksee.2012.34.3.177,0,2012.0,A Study on the Development of GIS Based Mitigation Scenario Support System Using QUAL2E Model for TMDL,29.969315,10.5574/ksoe.2012.26.4.023,4,Chol-Young Lee,,54.45026178010471,65.96858638743456,2012.0,0.0,11.764705882352944
Study on Development of GIS based Boundary Delimitation Support System Dong-Chul Lee 2012,10.15373/22778179/sep2013/32,0,2012.0,Planning Rural Development Programmes Using Decision Support System,29.178299,10.5574/ksoe.2012.26.4.023,5,,,55.12820512820513,55.913978494623656,2012.0,0.0,100.0
Study on Development of GIS based Boundary Delimitation Support System Dong-Chul Lee 2012,10.15373/22778179/nov2013/59,0,2012.0,Decision Support System for Sustainable Development of a Watersheds Using Remote Sensing and GIS,29.111618,10.5574/ksoe.2012.26.4.023,6,,,55.13513513513513,60.54054054054054,2012.0,0.0,100.0
Study on Development of GIS based Boundary Delimitation Support System Dong-Chul Lee 2012,10.1201/b18816-16,0,2015.0,Development Of A Web Gis Based Decision Support System For Agriculture Crop Monitoring System,28.993177,10.5574/ksoe.2012.26.4.023,7,,,52.74725274725275,53.714285714285715,2012.0,3.0,100.0
Study on Development of GIS based Boundary Delimitation Support System Dong-Chul Lee 2012,10.1109/icce.2012.6161940,0,2012.0,Efficient logging of metadata using NVRAM for NAND flash based file system,28.922428,10.5574/ksoe.2012.26.4.023,8,Chul Lee,,34.355828220858896,41.717791411042946,2012.0,0.0,0.0
Study on Development of GIS based Boundary Delimitation Support System Dong-Chul Lee 2012,10.1201/9781482268195-19,0,1999.0,Integrated Regional Development Support System (IRDSS),28.655533,10.5574/ksoe.2012.26.4.023,9,,,46.15384615384615,65.0,2012.0,13.0,100.0
Study on Development of GIS based Boundary Delimitation Support System Dong-Chul Lee 2012,10.1109/cso.2009.144,0,2009.0,GIS-Based Missile Target Assignment Intelligent Decision Support System,28.453522,10.5574/ksoe.2012.26.4.023,10,Fei Yang,,44.99999999999999,46.25,2012.0,3.0,36.36363636363637
Inflammatory Liposarcoma in a Patient with Non-Hodgkin Lymphoma: A Report Highlighting Diagnostic Pitfalls Cathy S. Lim 2010,10.4061/2010/505436,1,2010.0,Retroperitoneal Inflammatory Liposarcoma in a Patient with Non-Hodgkin Lymphoma: A Report Highlighting Diagnostic Pitfalls,73.44733,10.4061/2010/505436,1,Cathy S. Lim,,86.99186991869918,92.98245614035088,2010.0,0.0,13.33333333333333
Inflammatory Liposarcoma in a Patient with Non-Hodgkin Lymphoma: A Report Highlighting Diagnostic Pitfalls Cathy S. Lim 2010,10.26226/morressier.56e174d1d462b8028d88a653,0,2016.0,IMMUNOLOGICAL PROFILE OF SLE IN PATIENT WITH NON HODGKIN LYMPHOMA - CASE REPORT,38.730648,10.4061/2010/505436,2,Rifat Medjedovic,,20.68965517241379,20.689655172413794,2010.0,6.0,10.526315789473683
Inflammatory Liposarcoma in a Patient with Non-Hodgkin Lymphoma: A Report Highlighting Diagnostic Pitfalls Cathy S. Lim 2010,10.1007/978-3-030-79007-3_6,0,2021.0,"PET/CT: Normal Variants, Artefacts and Pitfalls in Non-Hodgkin Lymphoma",38.066338,10.4061/2010/505436,3,Ameya D. Puranik,,47.179487179487175,49.23076923076923,2010.0,11.0,21.052631578947366
Inflammatory Liposarcoma in a Patient with Non-Hodgkin Lymphoma: A Report Highlighting Diagnostic Pitfalls Cathy S. Lim 2010,10.1097/01.pat.0000454073.71052.1c,0,2014.0,Hodgkin lymphoma: Diagnostic criteria and pitfalls,37.480705,10.4061/2010/505436,4,Dilip Kumar Das,,43.67816091954023,43.67816091954023,2010.0,4.0,11.111111111111116
Inflammatory Liposarcoma in a Patient with Non-Hodgkin Lymphoma: A Report Highlighting Diagnostic Pitfalls Cathy S. Lim 2010,10.58489/2836-8657/003,0,2022.0,"Spontaneous Splenic Rupture in A Non-Hodgkin Lymphoma Patient, A Rare Case Report",37.356018,10.4061/2010/505436,5,Mohammad Abu-Jeyyab,,49.75609756097561,49.26108374384236,2010.0,12.0,9.090909090909093
Inflammatory Liposarcoma in a Patient with Non-Hodgkin Lymphoma: A Report Highlighting Diagnostic Pitfalls Cathy S. Lim 2010,10.1002/dc.70030,0,2026.0,"High‐Grade Non‐Hodgkin Lymphoma, Diffuse Large B‐Cell Lymphoma Type Masquerading as Thyroid Malignancy and Inflammatory Breast Carcinoma: A Case Report",36.768665,10.4061/2010/505436,6,Ambili R. Nath,,49.45454545454545,50.90909090909091,2010.0,16.0,11.764705882352944
Inflammatory Liposarcoma in a Patient with Non-Hodgkin Lymphoma: A Report Highlighting Diagnostic Pitfalls Cathy S. Lim 2010,10.5858/2010-0207-oa.1,0,2010.0,Nodular Lymphocyte Predominant Hodgkin Lymphoma: Diagnostic Pearls and Pitfalls,36.631313,10.4061/2010/505436,7,Lauren B. Smith,,53.20197044334976,53.7037037037037,2010.0,0.0,22.22222222222222
Inflammatory Liposarcoma in a Patient with Non-Hodgkin Lymphoma: A Report Highlighting Diagnostic Pitfalls Cathy S. Lim 2010,10.1007/978-3-540-35280-8_1732,0,,Non‐Hodgkin Lymphoma,35.887383,10.4061/2010/505436,8,,,26.388888888888886,26.388888888888886,2010.0,,100.0
Inflammatory Liposarcoma in a Patient with Non-Hodgkin Lymphoma: A Report Highlighting Diagnostic Pitfalls Cathy S. Lim 2010,10.1016/b978-0-323-37753-9.50097-9,0,2016.0,Non-Hodgkin Lymphoma,35.458416,10.4061/2010/505436,9,,,27.77777777777778,70.96774193548387,2010.0,6.0,100.0
Inflammatory Liposarcoma in a Patient with Non-Hodgkin Lymphoma: A Report Highlighting Diagnostic Pitfalls Cathy S. Lim 2010,10.1007/978-0-387-69062-9_10,0,2010.0,New Therapeutic Frontiers for Childhood Non-Hodgkin Lymphoma,34.655106,10.4061/2010/505436,10,Megan S. Lim,,42.391304347826086,42.391304347826086,2010.0,0.0,26.66666666666667
Sub-Tenon Block and Laryngeal Mask for Anesthesia in a Child With Isolated Pulmonary Stenosis Squint Surgery Rakesh Garg 2009,10.1016/s1875-4597(09)60046-1,1,2009.0,Sub-Tenon Block and Laryngeal Mask for Anesthesia in a Child With Isolated Pulmonary Stenosis Undergoing Squint Surgery,93.61745,10.1016/s1875-4597(09)60046-1,1,Rakesh Garg,,88.52459016393442,95.15418502202643,2009.0,0.0,14.28571428571429
Sub-Tenon Block and Laryngeal Mask for Anesthesia in a Child With Isolated Pulmonary Stenosis Squint Surgery Rakesh Garg 2009,10.26226/morressier.5aeb0ac907b0d6001a79a7a9,0,2018.0,06 / Nonintubated thoracoscopic surgery for pulmonary resections through laryngeal mask airway and inhaled anesthesia,41.626793,10.1016/s1875-4597(09)60046-1,2,Ming-Hui Hung,,50.413223140495866,54.54545454545455,2009.0,9.0,25.0
Sub-Tenon Block and Laryngeal Mask for Anesthesia in a Child With Isolated Pulmonary Stenosis Squint Surgery Rakesh Garg 2009,10.1177/112067210901900211,0,2009.0,"A Comparison of Retrobulbar Block, Sub-Tenon Block, and Topical Anesthesia during Cataract Surgery",36.384468,10.1016/s1875-4597(09)60046-1,3,Jung-Hee Ryu,,57.399103139013455,58.333333333333336,2009.0,0.0,13.33333333333333
Sub-Tenon Block and Laryngeal Mask for Anesthesia in a Child With Isolated Pulmonary Stenosis Squint Surgery Rakesh Garg 2009,10.1097/00115550-200709001-00322,0,2007.0,Bilateral sub-tenon block for strabismus surgery: staggered approach,36.250214,10.1016/s1875-4597(09)60046-1,4,S. Karuppudayar,,39.37823834196891,41.45077720207254,2009.0,2.0,11.111111111111116
Sub-Tenon Block and Laryngeal Mask for Anesthesia in a Child With Isolated Pulmonary Stenosis Squint Surgery Rakesh Garg 2009,10.1016/j.rapm.2007.06.343,0,2007.0,355: Bilateral sub-tenon block for strabismus surgery: staggered approach,36.233585,10.1016/s1875-4597(09)60046-1,5,S KARUPPUDAYAR,,39.39393939393939,41.41414141414141,2009.0,2.0,0.0
Sub-Tenon Block and Laryngeal Mask for Anesthesia in a Child With Isolated Pulmonary Stenosis Squint Surgery Rakesh Garg 2009,10.1213/ane.0b013e31819543d8,0,2009.0,Deep Neck Abscess and Mediastinitis After Laryngeal Mask Anesthesia,35.478413,10.1016/s1875-4597(09)60046-1,6,Miguel Paciuc,,43.75,60.416666666666664,2009.0,0.0,12.5
Sub-Tenon Block and Laryngeal Mask for Anesthesia in a Child With Isolated Pulmonary Stenosis Squint Surgery Rakesh Garg 2009,10.1016/j.rapm.2007.06.356,0,2007.0,332: Hyaluronidase and sub-tenon block: is its routine use for cataract surgery justifiable?,35.385017,10.1016/s1875-4597(09)60046-1,7,E ALY,,42.3963133640553,47.004608294930875,2009.0,2.0,0.0
Sub-Tenon Block and Laryngeal Mask for Anesthesia in a Child With Isolated Pulmonary Stenosis Squint Surgery Rakesh Garg 2009,10.1016/j.jcrs.2009.03.024,0,2009.0,Globe perforation following no-needle sub-Tenon anesthesia,34.896194,10.1016/s1875-4597(09)60046-1,8,Céline Faure,,39.34426229508197,39.34426229508197,2009.0,0.0,26.66666666666667
Sub-Tenon Block and Laryngeal Mask for Anesthesia in a Child With Isolated Pulmonary Stenosis Squint Surgery Rakesh Garg 2009,10.1016/j.jclinane.2009.03.004,0,2009.0,Laryngeal Mask Airway failure,34.72494,10.1016/s1875-4597(09)60046-1,9,Moein Tavakkolizadeh,,32.467532467532465,65.11627906976744,2009.0,0.0,17.391304347826086
Sub-Tenon Block and Laryngeal Mask for Anesthesia in a Child With Isolated Pulmonary Stenosis Squint Surgery Rakesh Garg 2009,10.1097/00115550-200709001-00335,0,2007.0,Hyaluronidase and sub-tenon block: is its routine use for cataract surgery justifiable?,34.595005,10.1016/s1875-4597(09)60046-1,10,E. E. Aly,,41.509433962264154,46.22641509433962,2009.0,2.0,0.0
Artéfacts de monitoring et recherche dans les grandes bases données: ce que vous ignorez pourrait vous nuire Matthew Martin 2012,10.1007/s12630-012-9755-z,1,2012.0,Artéfacts de monitoring et recherche dans les grandes bases de données: ce que vous ignorez pourrait vous nuire,148.56078,10.1007/s12630-012-9755-z,1,Matthew Martin,,90.3765690376569,100.0,2012.0,0.0,23.529411764705888
Artéfacts de monitoring et recherche dans les grandes bases données: ce que vous ignorez pourrait vous nuire Matthew Martin 2012,10.4000/chretienssocietes.2973,0,2012.0,« Savez-vous ce que vous faites ? Ce que fait un médecin qui saigne dans la crise »,64.72006,10.1007/s12630-012-9755-z,2,Albane Pialoux,,41.70616113744076,45.54455445544554,2012.0,0.0,23.529411764705888
Artéfacts de monitoring et recherche dans les grandes bases données: ce que vous ignorez pourrait vous nuire Matthew Martin 2012,10.13173/9783447125123.249,0,2026.0,"« Seigneur, prenez garde à ce que vous dites » : les deux sexes conversent dans Artamène ou le Grand Cyrus",60.80194,10.1007/s12630-012-9755-z,3,Maja Pawłowska,,49.572649572649574,50.65502183406114,2012.0,14.0,11.764705882352944
Artéfacts de monitoring et recherche dans les grandes bases données: ce que vous ignorez pourrait vous nuire Matthew Martin 2012,10.4000/critiquedart.493,0,2009.0,« Ce que vous voyez est ce que vous voyez » : tautologie et littéralité dans l’art contemporain,60.29306,10.1007/s12630-012-9755-z,4,Erik Verhagen,,39.46188340807175,44.33497536945813,2012.0,3.0,25.0
Artéfacts de monitoring et recherche dans les grandes bases données: ce que vous ignorez pourrait vous nuire Matthew Martin 2012,10.55277/researchhub.lp1cy0ev.1,0,2026.0,[Kindle] Vous êtes ce que vous croyez !. Les clés de vos 10 états de vie téléchargement,59.732197,10.1007/s12630-012-9755-z,5,Ryan Buchanan,,37.2093023255814,44.44444444444444,2012.0,14.0,37.5
Artéfacts de monitoring et recherche dans les grandes bases données: ce que vous ignorez pourrait vous nuire Matthew Martin 2012,10.1016/s0038-0814(20)30170-5,0,2020.0,Le petit livre des grandes épidémies: Tout ce que vous devez savoir pour vous protéger,56.974957,10.1007/s12630-012-9755-z,6,,,47.663551401869164,47.05882352941177,2012.0,8.0,100.0
Artéfacts de monitoring et recherche dans les grandes bases données: ce que vous ignorez pourrait vous nuire Matthew Martin 2012,10.61736/tropics.2202,0,2022.0,« Est-ce que vous seriez assez bête pour vous apitoyer sur une mauvaise religieuse ? » : les blanchisseuses et la compassion impossible dans La Religieuse de Diderot,56.79839,10.1007/s12630-012-9755-z,7,Antonia Zagamé,,45.73378839590444,49.46996466431096,2012.0,10.0,23.529411764705888
Artéfacts de monitoring et recherche dans les grandes bases données: ce que vous ignorez pourrait vous nuire Matthew Martin 2012,10.64628/aak.h7ceap9u5,0,2025.0,Le lait de foin arrive dans nos magasins et ce n’est sans doute pas ce que vous pensez,56.60441,10.1007/s12630-012-9755-z,8,Anne Parizot,,48.5981308411215,50.48543689320388,2012.0,13.0,26.66666666666667
Artéfacts de monitoring et recherche dans les grandes bases données: ce que vous ignorez pourrait vous nuire Matthew Martin 2012,10.3406/spgeo.1990.2942,0,1990.0,Tout ce que vous voulez savoir sur les clés de Peano et que vous n'avez jamais osé demander,56.57245,10.1007/s12630-012-9755-z,9,Pierre Dumolard,,45.662100456621005,50.73170731707317,2012.0,22.0,11.111111111111116
Artéfacts de monitoring et recherche dans les grandes bases données: ce que vous ignorez pourrait vous nuire Matthew Martin 2012,10.18356/6be3e148-fr,0,2005.0,Séparez-vous de ce que vous gérez,56.566257,10.1007/s12630-012-9755-z,10,,,31.055900621118017,59.57446808510638,2012.0,7.0,100.0
Diagnostik von des Stütz- und Bewegungsapparates Andreas Leithner 2007,10.1007/s10354-006-0367-5,1,2007.0,Diagnostik von Tumoren des Stütz- und Bewegungsapparates,61.521034,10.1007/s10354-006-0367-5,1,Andreas Leithner,,76.19047619047619,92.3076923076923,2007.0,0.0,31.57894736842105
