id,number,title,authors,source,year,pages,citations,url
88979980,32,АУТСОРСИНГ ХИЗМАТЛАРИНИНГ МАМЛАКАТ ИҚТИСОДИЁТИ САМАРАДОРЛИГИ ВА РАҚОБАТБАРДОШЛИГИНИ ОШИРИШДАГИ АҲАМИЯТИ,"Шадиева Г., Мирхонова М.",Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 12. С. 393-397.,2025,393-397,0,https://elibrary.ru/item.asp?id=88979980
75997503,33,OʻZBEKISTONDA BYUDJET TASHKILOTLARI UCHUN ELEKTRON DOʻKON ORQALI DAVLAT XARIDLARINI BOSHQARISH SAMARADORLIGI VA IQTISODIY TEJASH IMKONIYATLARI,Turabov S.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 10. С. 250-256.,2024,250-256,0,https://elibrary.ru/item.asp?id=75997503
89072674,34,TIJORAT BANKLARIDA MIJOZLAR BILAN MUNOSABATLARNI BOSHQARISH (CRM) TIZIMINING SAMARADORLIGINI OSHIRISH,"Kuldashev E., Muhammadjonov S.",Iqtisodiy Taraqqiyot va Tahlil. 2026. Т. 4. № 2. С. 118-122.,2026,118-122,0,https://elibrary.ru/item.asp?id=89072674
89327922,35,TALABA QIZLARNING KOORDINATSION QOBILIYATINI TAKOMILLASHTIRISHDA ZAMONAVIY PEDAGOGIK TEXNOLOGIYALARNING,Urazaliyeva Sh.R.,Research Focus. 2026. Т. 5. № 1. С. 210-215.,2026,210-215,0,https://elibrary.ru/item.asp?id=89327922
73952483,36,PISHLOQ MAHSULOTLARINI ISHLAB CHIQARISH VA QAYTA ISHLASH KORXONALARIDA ASOSIY SAMARADORLIK KO‘RSATKICHLARINING TAHLILI,Umarova N.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 9. С. 203-208.,2024,203-208,0,https://elibrary.ru/item.asp?id=73952483
88910300,37,МАХСУС ИҚТИСОДИЙ ЗОНАЛАРНИНГ ҲУДУДИЙ ВА ТАРМОҚ РИВОЖЛАНИШИ САМАРАДОРЛИГИНИ БАҲОЛАШ,Арсланов У.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 11. С. 319-327.,2025,319-327,0,https://elibrary.ru/item.asp?id=88910300
82900240,38,“ЖАШОО-ТИРИЧИЛИК КООПСУЗДУГУ” САБАГЫНЫН ТААСИРДҮҮЛҮГҮН АРТТЫРУНУН КЫРГЫЗСТАНДАГЫ КӨЙГӨЙЛҮҮ МАСЕЛЕЛЕРИ,Аширалиев А.,Машиноведение. 2024. № 2 (20). С. 103-111.,2024,103-111,0,https://elibrary.ru/item.asp?id=82900240
89319937,39,O‘TKIR BITISHMALI INGICHKA ICHAK TUTILISHIDA LAPAROSKOPIK VA OCHIQ ADGEZIOLIZISNING QIYOSIY SAMARADORLIGI,"Mustafakulov I.B., Choriev K.K.U., Djuraeva Z.A.",Research Focus. 2026. Т. 5. № 2. С. 226-231.,2026,226-231,0,https://elibrary.ru/item.asp?id=89319937
82682937,40,TEMIR YO‘L TRANSPORT TIZIMINING IQTISODIY SAMARADORLIK TUSHUNCHASI VA UNI BAHOLASH KO‘RSATKICHLARI,Raximov X.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 6. С. 95-101.,2025,95-101,0,https://elibrary.ru/item.asp?id=82682937
82609072,41,ХОРИЖИЙ ИНВЕСТИЦИЯЛАРНИНГ ИҚТИСОДИЙ САМАРАДОРЛИГИНИ ИФОДАЛОВЧИ КЎРСАТКИЧЛАР ТАҲЛИЛИ ВА УЛАРНИ ТАКОМИЛЛАШТИРИШ ЙЎНАЛИШЛАРИ,"Жамолов Ж., Файзиев Ш.",Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 4. С. 297-305.,2025,297-305,0,https://elibrary.ru/item.asp?id=82609072
82461675,42,TIJORAT BANKLARIDA CHAKANA BANK MAHSULOTLARINING BANK FAOLIYATI SAMARADORLIGIGA TAʼSIRI,Yunusova S.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 1. С. 234-243.,2025,234-243,0,https://elibrary.ru/item.asp?id=82461675
89317008,43,KOMPRESSORGA SO’RILUVCHI HAVONING IFLOSLANGANLIGINI UNING SAMARADORLIGIGA TA’SIRINI TADQIQOTI,"Djurayev R.U., Yuldoshov H.E.",Research Focus. 2022. Т. 1. № 2. С. 57-61.,2022,57-61,0,https://elibrary.ru/item.asp?id=89317008
89339796,44,ILDIZ KANALI INFEKSIYALARINING MIKROBIOLOGIK SPEKTRI VA ULARNING KLINIK AHAMIYATI: KIMYOVIY ISHLOV BERISH USULLARINING MIKROBIOLOGIK SAMARADORLIGI,Sattarov I.R.,Research Focus. 2025. Т. 4. № 12. С. 247-253.,2025,247-253,0,https://elibrary.ru/item.asp?id=89339796
82672965,45,TO‘QIMACHILIK SANOATI KORXONALARIDA INNOVATSION FAOLIYAT SAMARADORLIGINI OSHIRISH USULLARINI ISHLAB CHIQISH,Asimova F.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 5. С. 40-46.,2025,40-46,0,https://elibrary.ru/item.asp?id=82672965
67885699,46,МАҲАЛЛА ЕТТИЛИГИ ТИЗИМИДА ХОДИМЛАР ФАОЛИЯТ САМАРАДОРЛИГИНИ БАҲОЛАШНИ ТАКОМИЛЛАШТИРИШ МАСАЛАЛАРИ,Гафуров У.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 5. С. 465-473.,2024,465-473,1,https://elibrary.ru/item.asp?id=67885699
80342451,47,OʻZBEKISTON TIJORAT BANKLARI SAMARADORLIGINI ROA KOʻRSATKICHI ORQALI BAHOLASH,Xannayev S.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 12. С. 218-226.,2024,218-226,0,https://elibrary.ru/item.asp?id=80342451
82461667,48,NEFT VA GAZ SANOATI KORXONALARI RESURSLARIDAN FOYDALANISH SAMARADORLIGINI OSHIRISH,Sonayev S.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 1. С. 169-178.,2025,169-178,0,https://elibrary.ru/item.asp?id=82461667
83037910,49,O‘ZBEKISTON QISHLOQ XO‘JALIGIDA SAMARADORLIKNI OSHIRISH IMKONIYATLARI: SAMARQAND VILOYATI MISOLIDA,Ilashov B.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 7. С. 80-86.,2025,80-86,0,https://elibrary.ru/item.asp?id=83037910
89072692,50,DAVLAT MOLIYAVIY BOSHQARUVI SAMARADORLIGINING IJTIMOIY ADOLATGA TA’SIRINING PEFA VA CEQ METODOLOGIYALARI ORQALI TAHLILI,Zokirjonov M.,Iqtisodiy Taraqqiyot va Tahlil. 2026. Т. 4. № 2. С. 258-269.,2026,258-269,0,https://elibrary.ru/item.asp?id=89072692
82672982,51,O‘ZBEKISTONGA KIRITILAYOTGAN INVESTITSIYALARNING SAMARADORLIGINI OSHIRISH ISTIQBOLLARI,Salohiddinov J.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 5. С. 171-175.,2025,171-175,0,https://elibrary.ru/item.asp?id=82672982
71312249,52,КОРПОРАТИВ БОШҚАРУВНИНГ САМАРАДОРЛИГИНИ ОШИРИШДА РАҚАМЛИ ТЕХНОЛГИЯЛАРДАН ФОЙДАЛАНИШ МАСАЛАСИГА ИЛМИЙ ҚАРАШЛАР,Суюнова Д.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 7. С. 393-402.,2024,393-402,0,https://elibrary.ru/item.asp?id=71312249
83039780,53,ҲАМКОРЛИКНИНГ СЕЗГИР СОҲАЛАРИ УЧУН ИНТЕГРАЦИЯ МЕХАНИЗМЛАРИДАН ФОЙДАЛАНИШ САМАРАДОРЛИГИ,"Исламов Б., Пыжиков Н., Талипова Н., Турдибаева М.",Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 8. С. 196-208.,2025,196-208,0,https://elibrary.ru/item.asp?id=83039780
73952484,54,VAQT VA SAMARADORLIKNI BAHOLASH ASOSIDA INVESTITSIYA LOYIHALARINI BOSHQARISH,"Xo'jamurodov A., Esanboyev F.",Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 9. С. 209-216.,2024,209-216,1,https://elibrary.ru/item.asp?id=73952484
73952507,55,"САВДО КОРХОНАЛАРИДА ИҚТИСОДИЙ САМАРАДОРЛИК КЎРСАТКИЧЛАРИ, ҲИСОБЛАШ ТАРТИБИ ВА ТАКОМИЛЛАШТИРИШ МАСАЛАЛАРИ",Ташназарова Н.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 9. С. 388-403.,2024,388-403,0,https://elibrary.ru/item.asp?id=73952507
73166310,56,ТРАНСФОРМАЦИЯ ҚИЛИШ ЖАРАЁНИДА КРEДИТЛАШ ХИЗМАТЛАРИ САМАРАДОРЛИГИНИ ОШИРИШ ЙЎЛЛАРИ,Мирзаев Ч.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 8. С. 329-337.,2024,329-337,0,https://elibrary.ru/item.asp?id=73166310
75997484,57,TO‘QIMACHILIK KORXONALARIGA INVESTISIYALAR OQIMINI SAMARADORLIGINI OSHIRISH OMILLARI,Isroilov M.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 10. С. 84-90.,2024,84-90,0,https://elibrary.ru/item.asp?id=75997484
71312252,58,ПАХТА-ТЎҚИМАЧИЛИК КЛАСТЕРЛАРНИ ТАШКИЛ ЭТИШ САМАРАДОРЛИГИНИ ОПТИМАЛЛАШТИРИШНИНГ САМАРАЛИ ВАРИАНТИНИ ТАНЛАШ,Хайдаров И.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 7. С. 416-421.,2024,416-421,0,https://elibrary.ru/item.asp?id=71312252
67885651,59,QISHLOQ XO‘JALIGIDA YETISHTIRILADIGAN DORIVOR O‘SIMLIKLARNI SOTISH MEXANIZMLARINI TAKOMILLASHTIRISH ORQALI ULARNING SAMARADORLIGINI OSHIRISH METODIKASI,Ermatova M.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 5. С. 75-80.,2024,75-80,0,https://elibrary.ru/item.asp?id=67885651
88910277,60,“YASHIL IPOTEKA” DASTURLARINI O‘ZBEKISTONDA QO‘LLASH ISTIQBOLLARI VA IQTISODIY SAMARADORLIGI,Kilicheva K.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 11. С. 130-135.,2025,130-135,0,https://elibrary.ru/item.asp?id=88910277
67210391,61,THE APPLICATION OF BALANCED SCORECARD SYSTEM AS A COMPREHENSIVE PERFORMANCE MEASUREMENT FRAMEWORK FOR JOINT STOCK COMPANIES,Tursunaliev I.,Economic Development and Analysis. 2024. Т. 2. № 2. С. 223-229.,2024,223-229,0,https://elibrary.ru/item.asp?id=67210391
67885674,62,SIRDARYO VILOYATIDA SUG‘ORILADIGAN YERLARDAN FOYDALANISH SAMARADORLIGINI OSHIRISH ISTIQBOLLARI,"Rasulov S., Rasulova M.",Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 5. С. 256-261.,2024,256-261,0,https://elibrary.ru/item.asp?id=67885674
83112708,63,БОЛАЛАР ЎЙИНЧОҚЛАРИ ИШЛАБ ЧИҚАРИШДА ТАШКИЛИЙ-ИҚТИСОДИЙ МЕХАНИЗМ САМАРАДОРЛИГИГА ЭКСПОРТ ВА ИМПОРТНИНГ ТАЪСИРИ,Аминов А.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 9. С. 361-367.,2025,361-367,0,https://elibrary.ru/item.asp?id=83112708
67885687,64,AKSIYADORLIK JAMIYATLARINI TRANSFORMATSIYALASH ORQALI IQTISODIY SAMARADORLIKNI OSHIRISH YO’NALISHLARI,"Yusupov A., Sadikova M.",Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 5. С. 369-374.,2024,369-374,0,https://elibrary.ru/item.asp?id=67885687
89319945,65,PARRANDALARDA EYMERIOZGA QARSHI VAKSINALAR VA ANTIKOKSIDIAL DORILARNING SAMARADORLIGI,"Avezimbetov S.D., Khojamuratova A.Y.Q., Xushnazarov A.X.O.",Research Focus. 2026. Т. 5. № 2. С. 275-280.,2026,275-280,0,https://elibrary.ru/item.asp?id=89319945
82673002,66,КОРХОНАНИНГ ИҚТИСОДИЙ ХАВФСИЗЛИГИНИ ТАЪМИНЛАШДА АХБОРОТ КОММУНИКАЦИЯ ТЕХНОЛОГИЯЛАРИНИНГ ЎРНИ ВА САМАРАДОРЛИГИ,Халилов Б.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 5. С. 326-333.,2025,326-333,0,https://elibrary.ru/item.asp?id=82673002
82609067,67,KADRLARNI O‘QITISH VA RIVOJLANTIRISH BOJXONA RASMIYLASHTIRUVI MARKAZIDA TASHKILIY BOSHQARUV SAMARADORLIGINI OSHIRISH OMILI SIFATIDA,Vaxidova F.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 4. С. 261-267.,2025,261-267,0,https://elibrary.ru/item.asp?id=82609067
89341334,68,ИННОВАЦИОН УСУЛЛАРНИ АХБОРОТ ТЕХНОЛОГИЯЛАРИНИ ЎРГАТИШДА ҚЎЛЛАШ САМАРАДОРЛИГИНИ ОШИРИШ ТЎҒРИСИДА,"Ismanova K.D., Abduraxmanova R.X.",Research Focus. 2025. Т. 4. № 8. С. 36-40.,2025,36-40,0,https://elibrary.ru/item.asp?id=89341334
82609059,69,TELEKOMMUNIKATSIYA KORXONALARIDA INNOVATSION FAOLIYAT SAMARADORLIGINI BAHOLASH USULI,"Shaislamova M., Shayzoqova M.",Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 4. С. 202-209.,2025,202-209,0,https://elibrary.ru/item.asp?id=82609059
73166303,70,ҒАЛЛАЧИЛИК ҚУЙИ ТАРМОҒИНИНГ САМАРАДОРЛИГИГА ТАЪСИР КЎРСАТУВЧИ ОМИЛЛАР ТИЗИМИ,Ильмуратов Ш.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 8. С. 262-271.,2024,262-271,0,https://elibrary.ru/item.asp?id=73166303
73952471,71,RAQAMLI TRANSFORMATSIYA VA BANK SAMARADORLIGINI OSHIRUVCHI RAQAMLI TEXNOLOGIYALARLAR TAHLILI,Mirpulatova L.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 9. С. 130-138.,2024,130-138,0,https://elibrary.ru/item.asp?id=73952471
83169688,72,МЕТОДЫ ПОВЫШЕНИЯ ЭФФЕКТИВНОСТИ ВЕТРОВЫХ ТУРБИН НА ОСНОВЕ АЭРОДИНАМИЧЕСКИХ РЕШЕНИЙ В УСЛОВИЯХ ТАДЖИКИСТАНА,"Одинаев Н.Х., Раупов Н.М., Рахимов З.С., Зувайдуллозода Ф.З.",Вестник Бохтарского государственного университета имени Носира Хусрава. Серия естественных наук. 2024. № 2-4-2 (129). С. 45-51.,2024,45-51,0,https://elibrary.ru/item.asp?id=83169688
80342460,73,СУВЕРЕН ФОНДЛАР ФАОЛИЯТИ САМАРАДОРЛИГИНИ БАҲОЛАШ УСУЛЛАРИ,Жуманиязов И.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 12. С. 297-306.,2024,297-306,0,https://elibrary.ru/item.asp?id=80342460
88908926,74,HUDUDLARDA RAG‘BATLANTIRUVCHI SOLIQ IMTIYOZLARI SAMARADORLIGINI BAHOLASH,Abdurahmonov B.,Iqtisodiy Taraqqiyot va Tahlil. 2026. Т. 4. № 1. С. 9-20.,2026,9-20,0,https://elibrary.ru/item.asp?id=88908926
82682953,75,СОЛИҚ ИМТИЁЗЛАРИНИНГ ИҚТИСОДИЙ САМАРАДОРЛИГИ: ЕВРОПА ВА ОСИЁ ДАВЛАТЛАРИ ТАЖРИБАСИ,Урмонов Ж.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 6. С. 234-239.,2025,234-239,0,https://elibrary.ru/item.asp?id=82682953
89340060,76,ISSIQLIK ELEKTR STANSIYASI KONDENSATOR QURILMASI SAMARADORLIGINI OSHIRISH USULLARI (IES KONDENSATORLARI FAOLIYATINI TAHLIL QILISH),"Yunusov B.X., Mamadiyev B.R.",Research Focus. 2025. Т. 4. № 11. С. 68-71.,2025,68-71,0,https://elibrary.ru/item.asp?id=89340060
70342309,77,ПРОФІЛАКТИКА Й ЛІКУВАННЯ КОГНІТИВНИХ ДИСФУНКЦІЙ З ПОЗИЦІЇ ЕФЕКТИВНОСТІ Й БЕЗПЕЧНОСТІ,"Селюк М.М., Козачок М.М., Селюк О.В.",Міжнародний неврологічний журнал. 2021. Т. 17. № 2. С. 81-85.,2021,81-85,1,https://elibrary.ru/item.asp?id=70342309
83112695,78,SANOAT KORXONALARINING SAMARADORLIGINI OSHIRISHDA INNOVATSION LOYIHALARNI BOSHQARISH TIZIMINING O‘ZIGA XOS MOHIYATI VA IQTISODIY AHAMIYATI,Tolibjonov X.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 9. С. 256-262.,2025,256-262,0,https://elibrary.ru/item.asp?id=83112695
88979956,79,TIJORAT BANKLARI FAOLIYATI SAMARADORLIGINI OSHIRISHDA AKTIVLARNI SAMARALI BOSHQARISH YO‘LLARI,Nomozov U.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 12. С. 198-203.,2025,198-203,0,https://elibrary.ru/item.asp?id=88979956
73166276,80,BYUDJET TASHKILOTLARIDA O‘TKAZILADIGAN DAVLAT MOLIYAVIY NAZORATNING SAMARADORLIGI,Karayev P.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 8. С. 42-48.,2024,42-48,0,https://elibrary.ru/item.asp?id=73166276
73166292,81,MAMLAKATIMIZ TIJORAT BANKLARI AKTIVLARI SAMARADORLIGINI TAKOMILLASHTIRISH MASALALARI,Xolmuradov M.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 8. С. 178-184.,2024,178-184,0,https://elibrary.ru/item.asp?id=73166292
89340109,82,SINBOVIL PASHSHALARGA QARSHI BIOINSEKTITSID PREPARATINING SAMARASI,Ismoilov A.Sh.,Research Focus. 2025. Т. 4. № 11. С. 376-379.,2025,376-379,0,https://elibrary.ru/item.asp?id=89340109
89340061,83,KESIK KONUSSIMON QUVURLI QUYOSH SUV ISITGICH KOLLEKTORINING ISSIQLIK UZATILISHI VA SAMARADORLIGINI EKSPERIMENTAL TAHLILI,Esanaliyeva N.R.,Research Focus. 2025. Т. 4. № 11. С. 72-77.,2025,72-77,0,https://elibrary.ru/item.asp?id=89340061
67885700,84,ИНВЕСТИЦИЯЛАР ВА ИННΟВАЦИΟН ФАΟЛИЯТ САМАРАДΟРЛИГИНИ ΟШИРИШДА ХΟРИЖИЙ МАМЛАКАТЛАРНИНГ ИЛҒΟР ТАЖРИБАЛАРИДАН ФΟЙДАЛАНИШ ЙЎНАЛИШЛАРИ,Гафурова У.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 5. С. 474-481.,2024,474-481,0,https://elibrary.ru/item.asp?id=67885700
89340505,85,MAKTAB YOSHIDAGI DZYUDOCHILARNING MASHG‘ULOT TA‘SIRINI ANIQLASH USULLARI,Abdulldyev N.M.,Research Focus. 2025. Т. 4. № 10. С. 72-76.,2025,72-76,0,https://elibrary.ru/item.asp?id=89340505
75997481,86,ALOQA KORXONALARIDA XIZMAT KO‘RSATISH SAMARADORLIGINI OSHIRISHNI INNOVATSION TEXNOLOGIYALAR VA KADRLAR SIYOSATI,Ibadullayev S.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 10. С. 65-72.,2024,65-72,0,https://elibrary.ru/item.asp?id=75997481
88910296,87,"FINTECH, AVTOMATLASHTIRISH VA INSON OMILI: BANK XIZMATLARI SAMARADORLIGIDA YANGI MUVOZANAT MODELI",Xushvaqtov N.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 11. С. 279-285.,2025,279-285,0,https://elibrary.ru/item.asp?id=88910296
79490172,88,ТЎҚИМАЧИЛИК КОРХОНАЛАРИ САМАРАДОРЛИГИНИ БОШҚАРИШ УСУЛЛАРИ,"Азимова Ф., Юлдашев С.",Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 11. С. 379-385.,2024,379-385,0,https://elibrary.ru/item.asp?id=79490172
79490205,89,ҲУДУДЛАРГА ТЎҒРИДАН-ТЎҒРИ ХОРИЖИЙ ИНВЕСТИЦИЯЛАРНИ ЖАЛБ ҚИЛИШ САМАРАДОРЛИГИНИ БАҲОЛАШНИНГ УСЛУБИЙ ЁНДАШУВЛАРИ,Хайдаров Х.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 11. С. 667-674.,2024,667-674,0,https://elibrary.ru/item.asp?id=79490205
75997478,90,HUDUDLARDA XIZMATLAR SAMARADORLIGINI OSHIRISHNINIG TASHKILIY-IQTISODIY MEXANIZMI,Bozorov D.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 10. С. 34-43.,2024,34-43,0,https://elibrary.ru/item.asp?id=75997478
83037935,91,ISHLAB CHIQARISH SAMARADORLIGINI OSHIRISHDA MENEJMENT TIZIMINING ROLI VA FUNKSIYALARI,Yuldoshova Y.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 7. С. 282-290.,2025,282-290,0,https://elibrary.ru/item.asp?id=83037935
71312256,92,КИЧИК БИЗНЕС ИҚТИСОДИЙ САЛОҲИЯТИ САМАРАДОРЛИГИНИ ВА УНИ ОШИРИШ МАСАЛАЛАРИ (АНДИЖОН ВИЛОЯТИ МИСОЛИДА),Эгамбердиева Б.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 7. С. 449-459.,2024,449-459,0,https://elibrary.ru/item.asp?id=71312256
89340514,93,MILLIY HARAKATLI O‘YINLARNI SPORT ELEMENTLARINI O‘ZLASHTIRISHDA QO‘LLASHNING SAMARADORLIGI,Parmonov A.A.,Research Focus. 2025. Т. 4. № 10. С. 113-116.,2025,113-116,0,https://elibrary.ru/item.asp?id=89340514
73166278,94,CHAKANA SAVDO KORXONALARIDA IJTIMOIY TARMOQLARDAGI REKLAMA SAMARADORLIGINI OʻLCHASH,Karimova N.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 8. С. 56-60.,2024,56-60,0,https://elibrary.ru/item.asp?id=73166278
82682934,95,O‘ZBEKISTONDA KICHIK BIZNESNING STATISTIK KO‘RSATKICHLARI AXBOROT BAZASINING IQTISODIY SAMADORLIKKA TA’SIRI,Nazarov N.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 6. С. 70-78.,2025,70-78,0,https://elibrary.ru/item.asp?id=82682934
79490138,96,SANOAT KORXONALARIDA RAQAMLI TRANSFORMATSIYANI BOSHQARISHNING SAMARADORLIK MODELLARI,"Jalilov S., Gulbayeva F.",Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 11. С. 152-159.,2024,152-159,0,https://elibrary.ru/item.asp?id=79490138
89340112,97,SIGIRLARDA GINEKOLOGIK KASALLIKLARNI DAVOLASHDA REGOSTENOL PREPARATINING SAMARASI,"Kuldoshev O.U., Ochilov J.N., Tursinaliyev B.B., Suvanov S.A., Salohiddinova N.S.",Research Focus. 2025. Т. 4. № 11. С. 397-400.,2025,397-400,0,https://elibrary.ru/item.asp?id=89340112
89319906,98,ОРОЛБЎЙИ ҲУДУДЛАРИДА КРОТАЛАРИЯ (CROTALARIA JUNCEA) ЎСИМЛИГИНИ ПАРВАРИШЛАШНИНГ САМАРАДОРЛИГИ,"Негматова С.Т., Халиков Б.М., Халилова Н.Ж.",Research Focus. 2026. Т. 5. № 2. С. 41-49.,2026,41-49,0,https://elibrary.ru/item.asp?id=89319906
80342457,99,СОЛИҚ МАЪМУРИЯТЧИЛИГИНИНГ САМАРАДОРЛИГИНИ БАҲОЛАШ ВА ЎЛЧАШДАГИ МЕЗОНЛАР ТАҲЛИЛИ,Бабаев Ф.,Iqtisodiy Taraqqiyot va Tahlil. 2024. Т. 2. № 12. С. 267-275.,2024,267-275,0,https://elibrary.ru/item.asp?id=80342457
88910275,100,O‘ZBEKISTONDA DAVLAT ULUSHI VA KORPORATIV BOSHQARUV SAMARADORLIGI: JAHON BANKI MA’LUMOTLARI TAHLILI,Jumayeva G.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 11. С. 112-118.,2025,112-118,0,https://elibrary.ru/item.asp?id=88910275
75129650,1,THE MANAGEMENT INNOVATION OF TOURISM ECONOMY UNDER THE PERSPECTIVE OF CIRCULAR ECONOMY - THE IMPORTANCE OF THE CIRCULAR ECONOMY,Chen Z.,"В сборнике: Международные молодежные научные чтения им. профессора Н.Н. Протопопова. Сборник материалов. Новосибирск, 2024. С. 110-112.",2024,110-112,0,https://elibrary.ru/item.asp?id=75129650
82267582,2,РАҚОБАТПАЗИРИИ ИҚТИСОДИЁТИ МИЛЛӢ ДАР РАВАНДИ РАҚАМИКУНОНИИ ИҚТИСОДИЁТ ВА РУШДИ ИҚТИСОДИЁТИ “САБЗ”,"Ятимзода Х.М., Рустамҷони С.Қ.",Паёми Донишгоҳи миллии Тоҷикистон. Бахши илмҳои иҷтимоӣ-иқтисодӣ ва ҷамъиятӣ. 2025. № 3. С. 156-162.,2025,156-162,1,https://elibrary.ru/item.asp?id=82267582
43851122,3,ECONOMICS AND MANAGEMENT OF SYSTEM-FORMING ECONOMIC ELEMENTS IN THE MODERN RUSSIAN ECONOMY,"Khayrullin V.A., Pushkareva T.A.",Евразийский юридический журнал. 2020. № 7 (146). С. 459-460.,2020,459-460,1,https://elibrary.ru/item.asp?id=43851122
49951473,4,CORONAVIRUS UND SEINE AUSWIRKUNGEN AUF DIE WELTWIRTSCHAFT UND DIE DEUTSCHE WIRTSCHAFT,"Dorofejew W.A., Knjaskowa T.W.","В сборнике: Theorie und praxis von germanisten: stand und perspektiven. Материалы IX Межвузовской междисциплинарной научно-практической конференции. Moskau, 2022. С. 93-97.",2022,93-97,0,https://elibrary.ru/item.asp?id=49951473
19948208,5,ЭКОНОМИКА: ВВЕДЕНИЕ В ЭКОНОМИКУ И МИКРОЭКОНОМИКА,Аксенов А.А.,"учебное пособие / Ростов-на-Дону, 2010.",2010,,2,https://elibrary.ru/item.asp?id=19948208
19974064,6,"МЕЖДУНАРОДНАЯ МЕЖВУЗОВСКАЯ НАУЧНО-ПРАКТИЧЕСКАЯ КОНФЕРЕНЦИЯ ""РОССИЙСКАЯ ЭКОНОМИКА: НОВАЯ РЕАЛЬНОСТЬ (ЭКОНОМИКА, ПРЕДПРИНИМАТЕЛЬСТВО, ПРАВО)""",,"сборник научных трудов ученых и предпринимателей / Москва, 2011.",2011,,0,https://elibrary.ru/item.asp?id=19974064
82604788,7,ЎЗБЕКИСТОН ИҚТИСОДИЁТИГА ХОРИЖИЙ ИНВЕСТИЦИЯЛАРНИ ЖАЛБ ЭТИШДА РИВОЖЛАНГАН МАМЛАКАТЛАР ТАЖРИБАСИДАН ФОЙДАЛАНИШ,Жамолов Ж.,Iqtisodiy Taraqqiyot va Tahlil. 2025. Т. 3. № 3. С. 303-311.,2025,303-311,0,https://elibrary.ru/item.asp?id=82604788
